Nom compagnie de validation;Tarif Pay�;MOIS;ANNEE;O&D paires d'a�roports
AIR FRANCE;498,76;3;2017;ORY - TLS
AIR FRANCE;498,76;3;2017;ORY - TLS
AIR FRANCE;498,76;3;2017;ORY - TLS
AIR FRANCE;498,76;3;2017;ORY - TLS
AIR FRANCE;498,78;8;2017;BOD - LIL
AIR FRANCE;498,8;10;2017;CDG - CMN
AIR FRANCE;498,83;3;2017;ORY - TLS
AIR FRANCE;498,83;3;2017;ORY - TLS
AIR FRANCE;498,85;4;2016;CDG - GVA
AIR FRANCE;498,85;11;2017;LIL - TLS
AIR FRANCE;498,85;11;2017;LIL - TLS
AIR FRANCE;498,88;3;2016;CDG - GVA
AIR FRANCE;498,89;4;2016;MRS - RNS
AIR FRANCE;498,89;7;2016;MRS - RNS
AIR FRANCE;498,91;4;2017;CDG - PRG
AIR FRANCE;498,95;2;2017;LYS - RNS
AIR FRANCE;498,97;11;2016;CDG - DUS
AIR FRANCE;498,97;5;2017;LRT - ORY
AIR FRANCE;498,97;6;2017;LRT - ORY
AIR FRANCE;498,97;9;2017;LRT - ORY
AIR FRANCE;498,99;11;2016;CDG - VCE
AIR FRANCE;499;5;2016;LRT - ORY
AIR FRANCE;499;9;2016;LRT - ORY
AIR FRANCE;499;1;2017;LRT - ORY
AIR FRANCE;499;2;2017;LRT - ORY
AIR FRANCE;499,02;4;2017;CDG - CPH
AIR FRANCE;499,03;12;2017;BVE - ORY
AIR FRANCE;499,03;12;2017;BVE - ORY
AIR FRANCE;499,04;11;2016;CDG - DUB
AIR FRANCE;499,05;4;2017;ORY - TLS
AIR FRANCE;499,05;4;2017;ORY - TLS
AIR FRANCE;499,05;4;2017;ORY - TLS
AIR FRANCE;499,05;4;2017;ORY - TLS
AIR FRANCE;499,05;4;2017;ORY - TLS
AIR FRANCE;499,05;5;2017;CDG - TLS
AIR FRANCE;499,05;5;2017;CDG - TLS
AIR FRANCE;499,05;5;2017;ORY - TLS
AIR FRANCE;499,05;5;2017;ORY - TLS
AIR FRANCE;499,05;5;2017;ORY - TLS
AIR FRANCE;499,05;5;2017;ORY - TLS
AIR FRANCE;499,05;5;2017;ORY - TLS
AIR FRANCE;499,05;5;2017;ORY - TLS
AIR FRANCE;499,05;5;2017;ORY - TLS
AIR FRANCE;499,05;6;2017;CDG - MRS
AIR FRANCE;499,05;6;2017;CDG - MRS
AIR FRANCE;499,05;6;2017;CDG - MRS
AIR FRANCE;499,05;6;2017;CDG - TLS
AIR FRANCE;499,05;6;2017;CDG - TLS
AIR FRANCE;499,05;6;2017;CDG - MRS
AIR FRANCE;499,05;6;2017;ORY - TLS
AIR FRANCE;499,05;6;2017;ORY - TLS
AIR FRANCE;499,05;6;2017;ORY - TLS
AIR FRANCE;499,05;6;2017;ORY - TLS
AIR FRANCE;499,05;6;2017;ORY - TLS
AIR FRANCE;499,05;6;2017;ORY - TLS
AIR FRANCE;499,05;6;2017;ORY - TLS
AIR FRANCE;499,05;6;2017;ORY - TLS
AIR FRANCE;499,05;6;2017;CDG - MRS
AIR FRANCE;499,05;6;2017;ORY - TLS
AIR FRANCE;499,05;6;2017;ORY - TLS
AIR FRANCE;499,05;7;2017;ORY - TLS
AIR FRANCE;499,05;8;2017;ORY - TLS
AIR FRANCE;499,05;9;2017;ORY - TLS
AIR FRANCE;499,05;9;2017;ORY - TLS
AIR FRANCE;499,05;9;2017;CDG - MRS
AIR FRANCE;499,05;9;2017;ORY - TLS
AIR FRANCE;499,05;9;2017;ORY - TLS
AIR FRANCE;499,05;10;2017;ORY - TLS
AIR FRANCE;499,05;10;2017;ORY - TLS
AIR FRANCE;499,05;10;2017;ORY - TLS
AIR FRANCE;499,05;10;2017;ORY - TLS
AIR FRANCE;499,05;10;2017;ORY - TLS
AIR FRANCE;499,05;10;2017;ORY - TLS
AIR FRANCE;499,05;10;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;CDG - MRS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;11;2017;ORY - TLS
AIR FRANCE;499,05;12;2017;ORY - TLS
AIR FRANCE;499,05;12;2017;CDG - MRS
AIR FRANCE;499,05;1;2018;ORY - TLS
AIR FRANCE;499,05;1;2018;ORY - TLS
AIR FRANCE;499,05;1;2018;ORY - TLS
AIR FRANCE;499,05;1;2018;ORY - TLS
AIR FRANCE;499,05;1;2018;ORY - TLS
AIR FRANCE;499,05;1;2018;CDG - MRS
AIR FRANCE;499,05;2;2018;ORY - TLS
AIR FRANCE;499,05;2;2018;ORY - TLS
AIR FRANCE;499,05;2;2018;CDG - MRS
AIR FRANCE;499,05;2;2018;ORY - TLS
AIR FRANCE;499,05;2;2018;ORY - TLS
AIR FRANCE;499,05;2;2018;CDG - MRS
AIR FRANCE;499,07;9;2016;CDG - ZRH
AIR FRANCE;499,09;4;2017;BOD - ORY
AIR FRANCE;499,12;3;2016;CDG - MUC
AIR FRANCE;499,23;3;2016;LYS - NTE
AIR FRANCE;499,29;3;2016;BCN - CDG
AIR FRANCE;499,29;3;2016;BCN - CDG
AIR FRANCE;499,35;12;2017;ORY - UIP
AIR FRANCE;499,35;12;2017;ORY - UIP
AIR FRANCE;499,4;6;2016;CDG - MRS
AIR FRANCE;499,4;6;2016;CDG - MRS
AIR FRANCE;499,4;6;2016;CDG - MRS
AIR FRANCE;499,4;6;2016;CDG - MRS
AIR FRANCE;499,4;9;2016;CDG - MRS
AIR FRANCE;499,4;9;2016;CDG - MRS
AIR FRANCE;499,4;10;2016;CDG - MRS
AIR FRANCE;499,4;10;2016;CDG - MRS
AIR FRANCE;499,4;10;2016;CDG - MRS
AIR FRANCE;499,4;11;2016;CDG - MRS
AIR FRANCE;499,4;11;2016;CDG - MRS
AIR FRANCE;499,4;12;2016;CDG - MRS
AIR FRANCE;499,4;11;2016;CDG - MRS
AIR FRANCE;499,4;4;2017;BOD - MRS
AIR FRANCE;499,45;6;2016;LYS - NTE
AIR FRANCE;499,45;6;2016;LYS - NTE
AIR FRANCE;499,45;9;2016;LYS - NTE
AIR FRANCE;499,47;8;2016;BOD - LIL
AIR FRANCE;499,47;11;2016;LYS - NTE
AIR FRANCE;499,47;2;2017;LYS - NTE
AIR FRANCE;499,49;5;2016;CDG - VCE
LUFTHANSA GERMAN AIRLINES;499,49;6;2016;MUC - NCE
AIR FRANCE;499,59;6;2017;CDG - DUB
AIR FRANCE;499,6;3;2016;MRS - ORY
AIR FRANCE;499,6;3;2016;MRS - ORY
AIR FRANCE;499,6;3;2016;MRS - ORY
AIR FRANCE;499,6;3;2016;MRS - ORY
AIR FRANCE;499,6;3;2016;MRS - ORY
AIR FRANCE;499,6;3;2016;MRS - ORY
AIR FRANCE;499,6;3;2016;MRS - ORY
AIR FRANCE;499,67;6;2016;CDG - GVA
AIR FRANCE;499,69;11;2016;CDG - SOF
AIR FRANCE;499,71;4;2016;ALG - CDG
AIR FRANCE;499,72;3;2016;BOD - CDG
AIR FRANCE;499,72;3;2016;BOD - CDG
AIR FRANCE;499,72;3;2016;BOD - CDG
AIR FRANCE;499,72;3;2016;BOD - CDG
AIR FRANCE;499,72;3;2016;BOD - CDG
AIR FRANCE;499,76;3;2016;ORY - TLS
AIR FRANCE;499,76;4;2016;ORY - TLS
AIR FRANCE;499,76;5;2016;ORY - TLS
AIR FRANCE;499,76;6;2016;ORY - TLS
AIR FRANCE;499,76;6;2016;ORY - TLS
AIR FRANCE;499,76;9;2016;ORY - TLS
AIR FRANCE;499,76;9;2016;ORY - TLS
AIR FRANCE;499,76;9;2016;ORY - TLS
AIR FRANCE;499,76;9;2016;ORY - TLS
AIR FRANCE;499,76;11;2016;ORY - TLS
AIR FRANCE;499,76;12;2016;ORY - TLS
AIR FRANCE;499,76;1;2017;ORY - TLS
AIR FRANCE;499,81;10;2017;AJA - ORY
AIR FRANCE;499,9;11;2016;CDG - VIE
AIR FRANCE;499,9;6;2017;LYS - NTE
AIR FRANCE;499,9;7;2017;LYS - NTE
AIR FRANCE;499,94;5;2017;MPL - ORY
AIR FRANCE;499,94;12;2017;MPL - ORY
AIR FRANCE;499,94;1;2018;MPL - ORY
AIR FRANCE;499,97;11;2016;CDG - PRG
AIR FRANCE;499,98;11;2016;CDG - PRG
AIR FRANCE;500,06;4;2016;LYS - ORY
AIR FRANCE;500,13;2;2017;CDG - TLS
AIR FRANCE;500,13;3;2017;CDG - TLS
AIR FRANCE;500,13;3;2017;CDG - TLS
AIR FRANCE;500,13;3;2017;CDG - TLS
AIR FRANCE;500,13;3;2017;CDG - TLS
AIR FRANCE;500,13;3;2017;CDG - TLS
AIR FRANCE;500,13;6;2017;BIO - CDG
AIR FRANCE;500,15;1;2017;CDG - TXL
AIR FRANCE;500,21;5;2016;CDG - ZRH
AIR FRANCE;500,26;3;2017;CDG - WAW
AIR FRANCE;500,29;12;2016;BOD - NCE
AIR FRANCE;500,33;9;2017;LYS - SXB
AIR FRANCE;500,33;11;2017;LYS - SXB
AIR FRANCE;500,34;11;2016;LIL - TLS
AIR FRANCE;500,34;5;2017;CDG - TLS
AIR FRANCE;500,34;7;2017;CDG - TLS
AIR FRANCE;500,34;10;2017;CDG - TLS
AIR FRANCE;500,34;10;2017;CDG - TLS
AIR FRANCE;500,34;1;2018;CDG - TLS
AIR FRANCE;500,34;1;2018;CDG - TLS
AIR FRANCE;500,34;2;2018;CDG - TLS
AIR FRANCE;500,34;2;2018;CDG - TLS
AIR FRANCE;500,36;7;2017;CDG - PRG
AIR FRANCE;500,38;7;2016;CDG - FCO
AIR FRANCE;500,43;9;2017;CDG - PRG
AIR FRANCE;500,45;4;2016;LYS - NTE
AIR FRANCE;500,45;6;2016;LYS - NTE
AIR FRANCE;500,45;7;2016;LYS - NTE
AIR FRANCE;500,47;8;2016;LYS - SXB
AIR FRANCE;500,6;7;2017;CDG - FRA
AIR FRANCE;500,61;7;2016;CDG - ZRH
AIR FRANCE;500,61;10;2017;CDG - MUC
AIR FRANCE;500,62;6;2016;CDG - ZRH
AIR FRANCE;500,62;6;2016;CDG - ZRH
AIR FRANCE;500,83;11;2016;CDG - EDI
AIR FRANCE;500,9;7;2016;CDG - PRG
AIR FRANCE;500,97;3;2016;CDG - PRG
AIR FRANCE;500,97;3;2016;CDG - PRG
AIR FRANCE;500,97;3;2016;CDG - PRG
AIR FRANCE;501,01;2;2017;BOD - LYS
AIR FRANCE;501,04;8;2017;CDG - CPH
AIR FRANCE;501,14;11;2016;DUB - TXL
AIR FRANCE;501,16;4;2016;LIL - NCE
AIR FRANCE;501,16;5;2016;MPL - ORY
AIR FRANCE;501,16;5;2016;MPL - ORY
AIR FRANCE;501,16;6;2016;MPL - ORY
AIR FRANCE;501,16;6;2016;MPL - ORY
AIR FRANCE;501,16;11;2016;MLH - ORY
AIR FRANCE;501,16;3;2017;MLH - ORY
AIR FRANCE;501,21;1;2018;CDG - OTP
AIR FRANCE;501,29;6;2017;MLH - ORY
AIR FRANCE;501,36;3;2016;CDG - ZRH
AIR FRANCE;501,46;3;2016;NCE - ORY
AIR FRANCE;501,46;3;2016;NCE - ORY
AIR FRANCE;501,46;4;2016;NCE - ORY
AIR FRANCE;501,46;5;2016;NCE - ORY
AIR FRANCE;501,46;5;2016;NCE - ORY
AIR FRANCE;501,46;5;2016;NCE - ORY
AIR FRANCE;501,46;6;2016;NCE - ORY
AIR FRANCE;501,46;6;2016;NCE - ORY
AIR FRANCE;501,46;8;2016;NCE - ORY
AIR FRANCE;501,63;2;2017;AMS - CDG
AIR FRANCE;501,63;2;2017;AMS - CDG
AIR FRANCE;502,02;5;2017;AMS - CDG
AIR FRANCE;502,02;9;2017;AMS - CDG
AIR FRANCE;502,07;11;2016;CDG - DUS
AIR FRANCE;502,07;11;2016;CDG - DUS
AIR FRANCE;502,14;12;2017;BHX - CDG
AIR FRANCE;502,21;5;2017;CDG - OTP
AIR FRANCE;502,21;5;2017;CDG - OTP
AIR FRANCE;502,21;5;2017;CDG - OTP
AIR FRANCE;502,21;5;2017;CDG - OTP
AIR FRANCE;502,21;8;2017;CDG - OTP
AIR FRANCE;502,25;12;2016;NCE - ORY
AIR FRANCE;502,25;12;2016;NCE - ORY
AIR FRANCE;502,25;12;2016;NCE - ORY
AIR FRANCE;502,25;1;2017;NCE - ORY
AIR FRANCE;502,25;10;2017;CDG - ZRH
AIR FRANCE;502,27;4;2016;MRS - NTE
AIR FRANCE;502,27;4;2016;MRS - NTE
AIR FRANCE;502,27;4;2016;MRS - NTE
AIR FRANCE;502,27;5;2016;MRS - NTE
AIR FRANCE;502,27;5;2016;MRS - NTE
AIR FRANCE;502,27;6;2016;MRS - NTE
AIR FRANCE;502,27;6;2016;MRS - NTE
AIR FRANCE;502,27;9;2016;MRS - NTE
AIR FRANCE;502,27;9;2016;MRS - NTE
AIR FRANCE;502,27;9;2016;MRS - NTE
AIR FRANCE;502,3;3;2016;MRS - NTE
AIR FRANCE;502,32;3;2017;CDG - OTP
AIR FRANCE;502,46;6;2016;NCE - ORY
AIR FRANCE;502,46;6;2016;NCE - ORY
AIR FRANCE;502,46;7;2016;NCE - ORY
AIR FRANCE;502,46;6;2016;NCE - ORY
AIR FRANCE;502,46;7;2016;NCE - ORY
AIR FRANCE;502,47;2;2017;CDG - LHR
AIR FRANCE;502,53;4;2016;CDG - MPL
AIR FRANCE;502,53;6;2016;CDG - MPL
AIR FRANCE;502,53;6;2016;CDG - MPL
AIR FRANCE;502,53;6;2016;CDG - MPL
AIR FRANCE;502,64;3;2017;CDG - FCO
AIR FRANCE;502,78;5;2017;CDG - HEL
AIR FRANCE;502,78;7;2017;CDG - HEL
AIR FRANCE;502,89;3;2016;NCE - ORY
AIR FRANCE;503,06;6;2016;DUB - PRG
AIR FRANCE;503,09;5;2016;CDG - FLR
AIR FRANCE;503,16;11;2016;MPL - ORY
AIR FRANCE;503,16;11;2016;MPL - ORY
AIR FRANCE;503,16;11;2016;MPL - ORY
AIR FRANCE;503,16;11;2016;MPL - ORY
AIR FRANCE;503,16;11;2016;MPL - ORY
AIR FRANCE;503,16;11;2016;MPL - ORY
AIR FRANCE;503,17;2;2018;CDG - ZRH
AIR FRANCE;503,2;9;2017;SOU - TLS
AIR FRANCE;503,28;4;2017;CDG - LIN
AIR FRANCE;503,4;4;2017;BOD - MRS
AIR FRANCE;503,4;4;2017;BOD - MRS
AIR FRANCE;503,4;4;2017;BOD - MRS
AIR FRANCE;503,4;5;2017;BOD - MRS
AIR FRANCE;503,4;5;2017;BOD - MRS
AIR FRANCE;503,4;5;2017;BOD - MRS
AIR FRANCE;503,4;6;2017;BOD - MRS
AIR FRANCE;503,4;6;2017;BOD - MRS
AIR FRANCE;503,4;7;2017;BOD - MRS
AIR FRANCE;503,4;9;2017;BOD - MRS
AIR FRANCE;503,4;11;2017;BOD - MRS
AIR FRANCE;503,4;11;2017;BOD - MRS
AIR FRANCE;503,4;12;2017;BOD - MRS
AIR FRANCE;503,41;11;2016;BHX - CDG
AIR FRANCE;503,42;6;2017;BES - ORY
AIR FRANCE;503,42;9;2017;BES - ORY
AIR FRANCE;503,42;2;2018;BES - ORY
AIR FRANCE;503,46;6;2016;NCE - ORY
AIR FRANCE;503,48;3;2016;LYS - TLS
AIR FRANCE;503,58;8;2016;ORY - TLS
AIR FRANCE;503,59;5;2017;MRS - ORY
AIR FRANCE;503,7;6;2017;CDG - FCO
AIR FRANCE;503,76;3;2017;ORY - TLS
AIR FRANCE;503,83;12;2016;BOD - MRS
AIR FRANCE;503,83;1;2017;BOD - MRS
AIR FRANCE;503,83;2;2017;BOD - MRS
AIR FRANCE;503,83;3;2017;BOD - MRS
AIR FRANCE;503,83;3;2017;BOD - MRS
AIR FRANCE;503,83;3;2017;BOD - MRS
AIR FRANCE;503,85;11;2017;LIL - TLS
AIR FRANCE;503,89;3;2016;NCE - ORY
AIR FRANCE;503,91;11;2017;CDG - TXL
AIR FRANCE;503,91;11;2017;CDG - TXL
AIR FRANCE;503,92;3;2016;CDG - TXL
AIR FRANCE;503,93;11;2017;CDG - PRG
AIR FRANCE;503,97;2;2018;CDG - GLA
AIR FRANCE;504,05;6;2017;ORY - TLS
AIR FRANCE;504,05;6;2017;ORY - TLS
AIR FRANCE;504,05;6;2017;ORY - TLS
AIR FRANCE;504,05;6;2017;ORY - TLS
AIR FRANCE;504,05;9;2017;ORY - TLS
AIR FRANCE;504,05;9;2017;ORY - TLS
AIR FRANCE;504,05;9;2017;ORY - TLS
AIR FRANCE;504,05;11;2017;ORY - TLS
AIR FRANCE;504,05;11;2017;ORY - TLS
AIR FRANCE;504,05;12;2017;ORY - PUF
AIR FRANCE;504,05;1;2018;ORY - TLS
AIR FRANCE;504,05;1;2018;ORY - TLS
AIR FRANCE;504,05;1;2018;ORY - TLS
AIR FRANCE;504,1;9;2016;BOD - ORY
AIR FRANCE;504,1;5;2017;LDE - ORY
AIR FRANCE;504,1;10;2017;LDE - ORY
AIR FRANCE;504,1;11;2017;LDE - ORY
AIR FRANCE;504,1;11;2017;LDE - ORY
AIR FRANCE;504,1;12;2017;LDE - ORY
AIR FRANCE;504,14;2;2017;LDE - ORY
AIR FRANCE;504,14;2;2017;LDE - ORY
AIR FRANCE;504,14;3;2017;LDE - ORY
AIR FRANCE;504,24;3;2016;LYS - RNS
AIR FRANCE;504,26;1;2018;NCE - ORY
AIR FRANCE;504,28;4;2016;CDG - WAW
AIR FRANCE;504,3;3;2017;MRS - TLS
AIR FRANCE;504,36;2;2018;BUD - CDG
AIR FRANCE;504,38;3;2016;LIL - TLS
AIR FRANCE;504,38;3;2016;LIL - TLS
AIR FRANCE;504,47;2;2018;MRS - TLS
AIR FRANCE;504,5;11;2016;RNS - TLS
AIR FRANCE;504,76;6;2016;ORY - TLS
AIR FRANCE;504,76;7;2016;ORY - TLS
AIR FRANCE;504,83;3;2016;BOD - MRS
AIR FRANCE;504,83;4;2016;BOD - MRS
AIR FRANCE;504,83;4;2016;BOD - MRS
AIR FRANCE;504,83;5;2016;BOD - MRS
AIR FRANCE;504,83;5;2016;BOD - MRS
AIR FRANCE;504,83;5;2016;BOD - MRS
AIR FRANCE;504,83;5;2016;BOD - MRS
AIR FRANCE;504,83;6;2016;BOD - MRS
AIR FRANCE;504,83;6;2016;BOD - MRS
AIR FRANCE;504,83;6;2016;BOD - MRS
AIR FRANCE;504,83;6;2016;BOD - MRS
AIR FRANCE;504,83;7;2016;BOD - MRS
AIR FRANCE;504,83;7;2016;BOD - MRS
AIR FRANCE;504,83;7;2016;BOD - MRS
AIR FRANCE;504,83;7;2016;BOD - MRS
AIR FRANCE;504,83;8;2016;BOD - MRS
AIR FRANCE;504,83;8;2016;BOD - MRS
AIR FRANCE;504,83;10;2016;BOD - MRS
AIR FRANCE;504,83;10;2016;BOD - MRS
AIR FRANCE;504,83;10;2016;BOD - MRS
AIR FRANCE;504,93;3;2017;MRS - SXB
AIR FRANCE;504,94;9;2016;LIL - TLS
AIR FRANCE;505,11;3;2017;MRS - SXB
AIR FRANCE;505,24;1;2018;CDG - MXP
AIR FRANCE;505,33;4;2016;CDG - WAW
AIR FRANCE;505,34;6;2017;CDG - TLS
LUFTHANSA GERMAN AIRLINES;505,36;8;2016;CDG - KRK
AIR FRANCE;505,38;3;2016;CDG - FCO
AIR FRANCE;505,42;10;2016;BES - CDG
AIR FRANCE;505,42;12;2016;CDG - TLV
AIR FRANCE;505,49;6;2017;NCE - NTE
AIR FRANCE;505,51;3;2016;BOD - MRS
AIR FRANCE;505,51;3;2016;BOD - MRS
AIR FRANCE;505,51;3;2016;BOD - MRS
AIR FRANCE;505,51;3;2016;BOD - MRS
LUFTHANSA GERMAN AIRLINES;505,57;10;2017;BGO - LEJ
AIR FRANCE;505,58;9;2016;ORY - TLS
AIR FRANCE;505,58;1;2018;CDG - MUC
AIR FRANCE;505,61;7;2017;CDG - MUC
AIR FRANCE;505,73;5;2017;CDG - PRG
AIR FRANCE;505,82;4;2017;ORY - TLS
AIR FRANCE;505,89;9;2017;BHX - CDG
AIR FRANCE;505,94;4;2017;MPL - ORY
AIR FRANCE;505,94;4;2017;MPL - ORY
AIR FRANCE;505,94;4;2017;MPL - ORY
AIR FRANCE;505,94;4;2017;MPL - ORY
AIR FRANCE;505,94;4;2017;MPL - ORY
AIR FRANCE;505,94;4;2017;MPL - ORY
AIR FRANCE;505,94;4;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;5;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;6;2017;CDG - MPL
AIR FRANCE;505,94;6;2017;MPL - ORY
AIR FRANCE;505,94;7;2017;MPL - ORY
AIR FRANCE;505,94;7;2017;MPL - ORY
AIR FRANCE;505,94;7;2017;MPL - ORY
AIR FRANCE;505,94;7;2017;MPL - ORY
AIR FRANCE;505,94;7;2017;MPL - ORY
AIR FRANCE;505,94;7;2017;MPL - ORY
AIR FRANCE;505,94;8;2017;MPL - ORY
AIR FRANCE;505,94;8;2017;MPL - ORY
AIR FRANCE;505,94;8;2017;MPL - ORY
AIR FRANCE;505,94;9;2017;MPL - ORY
AIR FRANCE;505,94;9;2017;MPL - ORY
AIR FRANCE;505,94;9;2017;MPL - ORY
AIR FRANCE;505,94;9;2017;MPL - ORY
AIR FRANCE;505,94;9;2017;MPL - ORY
AIR FRANCE;505,94;9;2017;MPL - ORY
AIR FRANCE;505,94;9;2017;MPL - ORY
AIR FRANCE;505,94;9;2017;CDG - MPL
AIR FRANCE;505,94;9;2017;MPL - ORY
AIR FRANCE;505,94;9;2017;MPL - ORY
AIR FRANCE;505,94;9;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;10;2017;MPL - ORY
AIR FRANCE;505,94;11;2017;MPL - ORY
AIR FRANCE;505,94;11;2017;MPL - ORY
AIR FRANCE;505,94;11;2017;MPL - ORY
AIR FRANCE;505,94;11;2017;MPL - ORY
AIR FRANCE;505,94;11;2017;MPL - ORY
AIR FRANCE;505,94;11;2017;MPL - ORY
AIR FRANCE;505,94;11;2017;MPL - ORY
AIR FRANCE;505,94;11;2017;MPL - ORY
AIR FRANCE;505,94;11;2017;MPL - ORY
AIR FRANCE;505,94;11;2017;MPL - ORY
AIR FRANCE;505,94;11;2017;MPL - ORY
AIR FRANCE;505,94;11;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;12;2017;MPL - ORY
AIR FRANCE;505,94;1;2018;MPL - ORY
AIR FRANCE;505,94;1;2018;MPL - ORY
AIR FRANCE;505,94;1;2018;MPL - ORY
AIR FRANCE;505,94;1;2018;MPL - ORY
AIR FRANCE;505,94;1;2018;MPL - ORY
AIR FRANCE;505,94;1;2018;MPL - ORY
AIR FRANCE;505,94;1;2018;MPL - ORY
AIR FRANCE;505,94;2;2018;MPL - ORY
AIR FRANCE;505,94;2;2018;MPL - ORY
AIR FRANCE;505,94;2;2018;MPL - ORY
AIR FRANCE;505,94;2;2018;CDG - MPL
AIR FRANCE;505,94;2;2018;MPL - ORY
AIR FRANCE;505,94;2;2018;MPL - ORY
AIR FRANCE;505,94;2;2018;MPL - ORY
AIR FRANCE;505,94;2;2018;MPL - ORY
AIR FRANCE;505,94;2;2018;MPL - ORY
AIR FRANCE;505,94;2;2018;MPL - ORY
AIR FRANCE;505,94;2;2018;MPL - ORY
AIR FRANCE;505,94;2;2018;MPL - ORY
AIR FRANCE;505,94;2;2018;CDG - MPL
AIR FRANCE;505,94;2;2018;CDG - MPL
AIR FRANCE;505,94;2;2018;MPL - ORY
AIR FRANCE;505,96;11;2017;CDG - MXP
AIR FRANCE;505,96;11;2017;CDG - MXP
AIR FRANCE;505,98;5;2017;BOD - LIL
AIR FRANCE;506,13;12;2017;BIO - CDG
